DateTime,FidalgoBay,Port Gamble,Case Inlet,Willapa Bay
06/29/16 03:30:00,5.181089,6.653391,11.965134,1.271932
06/29/16 03:40:00,4.891695,6.302303,11.547591,1.28953
06/29/16 03:50:00,4.602771,5.947496,11.111228,1.351594
06/29/16 04:00:00,4.31615,5.590225,10.659138,1.45625
06/29/16 04:10:00,4.033629,5.23188,10.191509,1.600487
06/29/16 04:20:00,3.756953,4.875797,9.711758,1.780312
06/29/16 04:30:00,3.487802,4.523622,9.22026,1.990964
06/29/16 04:40:00,3.227769,4.177124,8.720851,2.227178
06/29/16 04:50:00,2.978351,3.839874,8.214222,2.48345
06/29/16 05:00:00,2.740936,3.51371,7.703804,2.754321
06/29/16 05:10:00,2.516788,3.200519,7.193266,3.034625
06/29/16 05:20:00,2.307043,2.903692,6.683876,3.319704
06/29/16 05:30:00,2.112696,2.624907,6.18052,3.605568
06/29/16 05:40:00,1.934601,2.365801,5.684803,3.888991
06/29/16 05:50:00,1.773464,2.129097,5.201791,4.167548
06/29/16 06:00:00,1.629841,1.915955,4.733289,4.439586
06/29/16 06:10:00,1.504143,1.727421,4.284287,4.704141
06/29/16 06:20:00,1.396632,1.565181,3.856589,4.960816
06/29/16 06:30:00,1.307429,1.429647,3.454805,5.209629
06/29/16 06:40:00,1.236519,1.321108,3.080524,5.450856
06/29/16 06:50:00,1.183756,1.240076,2.737125,5.684868
06/29/16 07:00:00,1.148874,1.186214,2.427446,5.912
06/29/16 07:10:00,1.131493,1.159107,2.152403,6.132432
06/29/16 07:20:00,1.131131,1.158313,1.914485,6.346116
06/29/16 07:30:00,1.147216,1.183701,1.714022,6.552732
06/29/16 07:40:00,1.179091,1.234292,1.552399,6.751684
06/29/16 07:50:00,1.226031,1.30892,1.429355,6.942124
06/29/16 08:00:00,1.287251,1.406296,1.345189,7.122994
06/29/16 08:10:00,1.361917,1.525274,1.299127,7.293087
06/29/16 08:20:00,1.449153,1.664057,1.2906,7.451108
06/29/16 08:30:00,1.548056,1.821401,1.320162,7.595736
06/29/16 08:40:00,1.657698,1.995873,1.387159,7.725675
06/29/16 08:50:00,1.77714,2.186367,1.489655,7.839689
06/29/16 09:00:00,1.905432,2.390818,1.626105,7.93663
06/29/16 09:10:00,2.041624,2.608088,1.794074,8.015445
06/29/16 09:20:00,2.184768,2.83672,1.991699,8.075187
06/29/16 09:30:00,2.33392,3.075633,2.217279,8.11501
06/29/16 09:40:00,2.488148,3.322513,2.467962,8.134175
06/29/16 09:50:00,2.646529,3.576166,2.742452,8.132056
06/29/16 10:00:00,2.80815,3.834951,3.037733,8.108161
06/29/16 10:10:00,2.972113,4.097594,3.352649,8.062157
06/29/16 10:20:00,3.13753,4.361449,3.684024,7.993913
06/29/16 10:30:00,3.303528,4.625107,4.030759,7.903536
06/29/16 10:40:00,3.469245,4.887112,4.389477,7.791422
06/29/16 10:50:00,3.633828,5.144682,4.758421,7.658286
06/29/16 11:00:00,3.79644,5.396335,5.135808,7.505189
06/29/16 11:10:00,3.956253,5.640184,5.51789,7.333538
06/29/16 11:20:00,4.112454,5.874782,5.903305,7.145068
06/29/16 11:30:00,4.264244,6.09763,6.288086,6.941792
06/29/16 11:40:00,4.41084,6.30753,6.670713,6.725929
06/29/16 11:50:00,4.551477,6.50306,7.047109,6.499811
06/29/16 12:00:00,4.685416,6.683275,7.415676,6.26578
06/29/16 12:10:00,4.811942,6.846571,7.772416,6.026072
06/29/16 12:20:00,4.930377,6.992485,8.115243,5.782722
06/29/16 12:30:00,5.040077,7.120482,8.442125,5.53748
06/29/16 12:40:00,5.140446,7.230435,8.749626,5.291761
06/29/16 12:50:00,5.230939,7.321915,9.036635,5.046629
06/29/16 13:00:00,5.31107,7.395265,9.300382,4.802831
06/29/16 13:10:00,5.38042,7.450816,9.540223,4.560866
06/29/16 13:20:00,5.438645,7.489102,9.754211,4.321094
06/29/16 13:30:00,5.485483,7.510605,9.942245,4.083882
06/29/16 13:40:00,5.520761,7.516108,10.103261,3.849755
06/29/16 13:50:00,5.544398,7.507378,10.237482,3.619554
06/29/16 14:00:00,5.556419,7.485727,10.345269,3.39458
06/29/16 14:10:00,5.55695,7.451742,10.426752,3.176698
06/29/16 14:20:00,5.546227,7.406172,10.482912,2.968407
06/29/16 14:30:00,5.524597,7.349569,10.514459,2.772837
06/29/16 14:40:00,5.492518,7.282371,10.52249,2.593695
06/29/16 14:50:00,5.450558,7.205331,10.506527,2.435144
06/29/16 15:00:00,5.399395,7.118847,10.46698,2.301622
06/29/16 15:10:00,5.339808,7.023239,10.404909,2.197618
06/29/16 15:20:00,5.272675,6.91933,10.321514,2.127419
06/29/16 15:30:00,5.198966,6.807501,10.218081,2.094847
06/29/16 15:40:00,5.119729,6.688134,10.095281,2.103004
06/29/16 15:50:00,5.036085,6.562308,9.954487,2.154055
06/29/16 16:00:00,4.949216,6.430381,9.796132,2.249059
06/29/16 16:10:00,4.860347,6.293705,9.621333,2.387864
06/29/16 16:20:00,4.770737,6.153108,9.431335,2.56908
06/29/16 16:30:00,4.681666,6.009539,9.226457,2.790129
06/29/16 16:40:00,4.594414,5.864822,9.008459,3.047369
06/29/16 16:50:00,4.510251,5.720198,8.777813,3.336282
06/29/16 17:00:00,4.430422,5.57703,8.536285,3.651709
06/29/16 17:10:00,4.35613,5.437507,8.285936,3.988124
06/29/16 17:20:00,4.288525,5.303162,8.027792,4.339906
06/29/16 17:30:00,4.228686,5.175599,7.764868,4.701607
06/29/16 17:40:00,4.177615,5.05706,7.498678,5.068188
06/29/16 17:50:00,4.136223,4.948917,7.232333,5.435207
06/29/16 18:00:00,4.105319,4.853219,6.969173,5.798947
06/29/16 18:10:00,4.085606,4.771331,6.711382,6.156481
06/29/16 18:20:00,4.077672,4.704553,6.462634,6.505678
06/29/16 18:30:00,4.081984,4.654319,6.226614,6.845138
06/29/16 18:40:00,4.098891,4.621495,6.005815,7.174097
06/29/16 18:50:00,4.128614,4.606832,5.80421,7.492277
06/29/16 19:00:00,4.171254,4.611344,5.624202,7.799734
06/29/16 19:10:00,4.226791,4.636557,5.469029,8.096691
06/29/16 19:20:00,4.295086,4.682495,5.341485,8.38339
06/29/16 19:30:00,4.375887,4.749094,5.243396,8.659961
06/29/16 19:40:00,4.468836,4.835686,5.176969,8.926328
06/29/16 19:50:00,4.573472,4.941903,5.143442,9.182146
06/29/16 20:00:00,4.689242,5.066571,5.14388,9.42678
06/29/16 20:10:00,4.815507,5.209133,5.178144,9.659311
06/29/16 20:20:00,4.951549,5.368319,5.24639,9.878576
06/29/16 20:30:00,5.096582,5.542668,5.348308,10.083219
06/29/16 20:40:00,5.249759,5.731541,5.483231,10.271755
06/29/16 20:50:00,5.410177,5.933063,5.650141,10.442638
06/29/16 21:00:00,5.576891,6.146621,5.847729,10.594316
06/29/16 21:10:00,5.748913,6.370214,6.074442,10.725281
06/29/16 21:20:00,5.925226,6.603263,6.328538,10.834107
06/29/16 21:30:00,6.104782,6.843659,6.608134,10.919464
06/29/16 21:40:00,6.286516,7.090818,6.910732,10.980139
06/29/16 21:50:00,6.46934,7.342922,7.23528,11.015032
06/29/16 22:00:00,6.652158,7.59806,7.579206,11.023169
06/29/16 22:10:00,6.833859,7.855513,7.940383,11.003705
06/29/16 22:20:00,7.013325,8.112791,8.316655,10.955944
06/29/16 22:30:00,7.189432,8.369007,8.705825,10.87936
06/29/16 22:40:00,7.361055,8.621491,9.105639,10.773639
06/29/16 22:50:00,7.527064,8.869162,9.51377,10.638715
06/29/16 23:00:00,7.68633,9.109219,9.92711,10.474823
06/29/16 23:10:00,7.83773,9.340408,10.344472,10.282534
06/29/16 23:20:00,7.980144,9.560252,10.762499,10.06279
06/29/16 23:30:00,8.112463,9.766349,11.178355,9.816918
06/29/16 23:40:00,8.233588,9.957346,11.589054,9.54662
06/29/16 23:50:00,8.342444,10.130664,11.991466,9.253941
06/30/16 00:00:00,8.437977,10.285035,12.382334,8.941202
06/30/16 00:10:00,8.519163,10.41827,12.75831,8.610922
06/30/16 00:20:00,8.58502,10.529312,13.115426,8.265711
06/30/16 00:30:00,8.634611,10.61652,13.451461,7.908158
06/30/16 00:40:00,8.667057,10.679142,13.762475,7.540724
06/30/16 00:50:00,8.681548,10.716193,14.045253,7.165644
06/30/16 01:00:00,8.677348,10.727272,14.296771,6.784858
06/30/16 01:10:00,8.653816,10.712094,14.514255,6.39997
06/30/16 01:20:00,8.610409,10.670595,14.695241,6.012255
06/30/16 01:30:00,8.546696,10.603119,14.837623,5.622707
06/30/16 01:40:00,8.462374,10.509841,14.93969,5.232124
06/30/16 01:50:00,8.35727,10.391645,15.00009,4.841237
06/30/16 02:00:00,8.231359,10.248848,15.018181,4.450851
06/30/16 02:10:00,8.084769,10.082748,14.997106,4.062008
06/30/16 02:20:00,7.917788,9.894027,14.939755,3.676134
06/30/16 02:30:00,7.730871,9.683264,14.846213,3.295167
06/30/16 02:40:00,7.524644,9.452155,14.717099,2.921646
06/30/16 02:50:00,7.299903,9.200925,14.553503,2.558743
06/30/16 03:00:00,7.057619,8.931427,14.355849,2.210244
06/30/16 03:10:00,6.798928,8.643771,14.125516,1.880454
06/30/16 03:20:00,6.525131,8.339947,13.864213,1.574054
06/30/16 03:30:00,6.237684,8.020531,13.572369,1.295893
06/30/16 03:40:00,5.938187,7.686031,13.251762,1.050754
06/30/16 03:50:00,5.628373,7.338718,12.904384,0.843091
06/30/16 04:00:00,5.310089,6.978657,12.530451,0.676766
06/30/16 04:10:00,4.985283,6.608397,12.131929,0.554815
06/30/16 04:20:00,4.655982,6.228813,11.71096,0.47925
06/30/16 04:30:00,4.324274,5.84087,11.267561,0.450917
06/30/16 04:40:00,3.992281,5.447664,10.803919,0.469432
06/30/16 04:50:00,3.662144,5.04984,10.322438,0.533185
06/30/16 05:00:00,3.335992,4.650877,9.823177,0.63943
06/30/16 05:10:00,3.015923,4.251742,9.308771,0.784438
06/30/16 05:20:00,2.703979,3.856229,8.78214,0.963706
06/30/16 05:30:00,2.402126,3.466239,8.243721,1.172217
06/30/16 05:40:00,2.112229,3.083794,7.696847,1.404707
06/30/16 05:50:00,1.836038,2.712888,7.145146,1.655939
06/30/16 06:00:00,1.575165,2.354983,6.589679,1.920958
06/30/16 06:10:00,1.331069,2.01394,6.034535,2.195295
06/30/16 06:20:00,1.105047,1.691173,5.484009,2.475132
06/30/16 06:30:00,0.898218,1.390173,4.939772,2.757395
06/30/16 06:40:00,0.71152,1.112588,4.406423,3.039786
06/30/16 06:50:00,0.545702,0.859989,3.88856,3.320754
06/30/16 07:00:00,0.401324,0.634928,3.388166,3.599408
06/30/16 07:10:00,0.278755,0.438059,2.909815,3.875395
06/30/16 07:20:00,0.178182,0.271137,2.457803,4.148744
06/30/16 07:30:00,0.099611,0.134378,2.033955,4.419701
06/30/16 07:40:00,0.042878,0.028696,1.642156,4.688572
06/30/16 07:50:00,0.007663,-0.046013,1.285759,4.955576
06/30/16 08:00:00,-0.006503,-0.089937,0.965972,5.220735
06/30/16 08:10:00,-0.00022,-0.103328,0.685441,5.483793
06/30/16 08:20:00,0.025795,-0.086243,0.446123,5.744173
06/30/16 08:30:00,0.070728,-0.03914,0.248352,6.000973
06/30/16 08:40:00,0.133676,0.037064,0.093278,6.252989
06/30/16 08:50:00,0.213675,0.141095,-0.018664,6.498764
06/30/16 09:00:00,0.309705,0.271617,-0.087973,6.736649
06/30/16 09:10:00,0.420714,0.426931,-0.114911,6.964875
06/30/16 09:20:00,0.545625,0.606068,-0.099467,7.181618
06/30/16 09:30:00,0.683356,0.807256,-0.041305,7.385052
06/30/16 09:40:00,0.832826,1.028921,0.057934,7.573404
06/30/16 09:50:00,0.992966,1.269454,0.196882,7.744978
06/30/16 10:00:00,1.162729,1.526771,0.373544,7.898178
06/30/16 10:10:00,1.341093,1.800034,0.585547,8.031522
06/30/16 10:20:00,1.527063,2.08709,0.8315,8.143648
06/30/16 10:30:00,1.719679,2.386138,1.108917,8.233322
06/30/16 10:40:00,1.918012,2.69479,1.415577,8.299455
06/30/16 10:50:00,2.12116,3.012125,1.748639,8.341125
06/30/16 11:00:00,2.328251,3.33562,2.106875,8.357609
06/30/16 11:10:00,2.538437,3.663185,2.487376,8.348425
06/30/16 11:20:00,2.750884,3.992669,2.887011,8.313381
06/30/16 11:30:00,2.964776,4.321333,3.304558,8.252614
06/30/16 11:40:00,3.1793,4.64805,3.736739,8.166632
06/30/16 11:50:00,3.393647,4.970065,4.180811,8.056338
06/30/16 12:00:00,3.607004,5.285209,4.633175,7.92303
06/30/16 12:10:00,3.818551,5.591384,5.092372,7.768383
06/30/16 12:20:00,4.027457,5.886134,5.554623,7.594395
06/30/16 12:30:00,4.232877,6.168599,6.016065,7.403319
06/30/16 12:40:00,4.433954,6.436631,6.475079,7.197559
06/30/16 12:50:00,4.629818,6.688788,6.927769,6.979566
06/30/16 13:00:00,4.81959,6.923487,7.371051,6.751721
06/30/16 13:10:00,5.002386,7.140541,7.801247,6.516227
06/30/16 13:20:00,5.177322,7.338837,8.216952,6.275026
06/30/16 13:30:00,5.343527,7.517911,8.614828,6.029737
06/30/16 13:40:00,5.500147,7.677539,8.991909,5.781638
06/30/16 13:50:00,5.646356,7.817494,9.347373,5.531691
06/30/16 14:00:00,5.781375,7.938419,9.678842,5.280606
06/30/16 14:10:00,5.904475,8.0404,9.98493,5.028947
06/30/16 14:20:00,6.014999,8.123893,10.26417,4.777271
06/30/16 14:30:00,6.112369,8.18934,10.516808,4.526281
06/30/16 14:40:00,6.196103,8.237542,10.742027,4.276981
06/30/16 14:50:00,6.265828,8.268973,10.939497,4.03082
06/30/16 15:00:00,6.321289,8.284214,11.110113,3.789802
06/30/16 15:10:00,6.362361,8.284106,11.253995,3.556555
06/30/16 15:20:00,6.389058,8.270652,11.371782,3.334335
06/30/16 15:30:00,6.401538,8.24446,11.464103,3.126979
06/30/16 15:40:00,6.400111,8.205873,11.532087,2.938781
06/30/16 15:50:00,6.385237,8.155114,11.576407,2.774327
06/30/16 16:00:00,6.35753,8.092664,11.597872,2.638267
06/30/16 16:10:00,6.31775,8.01877,11.596793,2.535069
06/30/16 16:20:00,6.266801,7.933795,11.570966,2.468758
06/30/16 16:30:00,6.205722,7.838169,11.520579,2.442662
06/30/16 16:40:00,6.135675,7.732417,11.446461,2.459191
06/30/16 16:50:00,6.057929,7.617186,11.349153,2.519671
06/30/16 17:00:00,5.973852,7.493263,11.229245,2.624234
06/30/16 17:10:00,5.884886,7.361598,11.087351,2.771788
06/30/16 17:20:00,5.792531,7.223309,10.924158,2.96006
06/30/16 17:30:00,5.698326,7.079688,10.740479,3.185716
06/30/16 17:40:00,5.603827,6.932194,10.536941,3.444543
06/30/16 17:50:00,5.510585,6.782439,10.315454,3.731683
06/30/16 18:00:00,5.420125,6.632166,10.077172,4.041895
06/30/16 18:10:00,5.333926,6.483224,9.823882,4.369829
06/30/16 18:20:00,5.253403,6.33753,9.55769,4.710288
06/30/16 18:30:00,5.179883,6.19703,9.281029,5.05846
06/30/16 18:40:00,5.114593,6.063661,8.996651,5.410101
06/30/16 18:50:00,5.058645,5.939303,8.707108,5.761668
06/30/16 19:00:00,5.013018,5.825744,8.416689,6.110375
06/30/16 19:10:00,4.978555,5.72464,8.128408,6.454198
06/30/16 19:20:00,4.955949,5.637477,7.845907,6.791813
06/30/16 19:30:00,4.945742,5.565549,7.572895,7.122491
06/30/16 19:40:00,4.948319,5.509934,7.313069,7.445953
06/30/16 19:50:00,4.96391,5.471432,7.070035,7.762213
06/30/16 20:00:00,4.992594,5.450788,6.846871,8.07141
06/30/16 20:10:00,5.034299,5.448418,6.647537,8.373658
06/30/16 20:20:00,5.088813,5.465779,6.474525,8.668914
06/30/16 20:30:00,5.155793,5.503179,6.330364,8.956884
06/30/16 20:40:00,5.23477,5.560334,6.217181,9.236963
06/30/16 20:50:00,5.325166,5.636769,6.136676,9.50821
06/30/16 21:00:00,5.426305,5.731842,6.090101,9.769365
06/30/16 21:10:00,5.537421,5.844775,6.078265,10.018884
06/30/16 21:20:00,5.657677,5.974674,6.101171,10.255002
06/30/16 21:30:00,5.786174,6.120557,6.15844,10.475802
06/30/16 21:40:00,5.921962,6.281368,6.249839,10.679286
06/30/16 21:50:00,6.064054,6.455989,6.374538,10.863443
06/30/16 22:00:00,6.211435,6.643248,6.531192,11.026307
06/30/16 22:10:00,6.363069,6.841917,6.719007,11.165992
06/30/16 22:20:00,6.51791,7.050709,6.936239,11.280732
06/30/16 22:30:00,6.674905,7.268634,7.180786,11.36889
06/30/16 22:40:00,6.832997,7.493542,7.451647,11.428978
06/30/16 22:50:00,6.991136,7.724264,7.746021,11.459659
06/30/16 23:00:00,7.148271,7.959179,8.062863,11.459769
06/30/16 23:10:00,7.303358,8.196561,8.399598,11.428327
06/30/16 23:20:00,7.455354,8.434571,8.753421,11.36457
06/30/16 23:30:00,7.603222,8.671265,9.123169,11.26799
06/30/16 23:40:00,7.745923,8.904596,9.505179,11.138373
06/30/16 23:50:00,7.882421,9.132433,9.898096,10.975849
07/01/16 00:00:00,8.011675,9.352583,10.298521,10.78093
07/01/16 00:10:00,8.132641,9.562816,10.70282,10.554544
07/01/16 00:20:00,8.244273,9.760902,11.109165,10.298044
07/01/16 00:30:00,8.345519,9.944649,11.512887,10.013199
07/01/16 00:40:00,8.435326,10.111937,11.911791,9.702153
07/01/16 00:50:00,8.512644,10.260768,12.301536,9.367367
07/01/16 01:00:00,8.576428,10.389297,12.677731,9.011525
07/01/16 01:10:00,8.625645,10.495869,13.03776,8.637429
07/01/16 01:20:00,8.659283,10.579051,13.377138,8.247883
07/01/16 01:30:00,8.676361,10.637656,13.69157,7.845578
07/01/16 01:40:00,8.675939,10.670755,13.978424,7.432992
07/01/16 01:50:00,8.657132,10.677671,14.233301,7.01231
07/01/16 02:00:00,8.619123,10.657665,14.453841,6.585386
07/01/16 02:10:00,8.561182,10.610538,14.636726,6.153738
07/01/16 02:20:00,8.482677,10.536212,14.77927,5.718595
07/01/16 02:30:00,8.38309,10.435224,14.879879,5.280979
07/01/16 02:40:00,8.262038,10.307936,14.936616,4.841829
07/01/16 02:50:00,8.119286,10.154682,14.948762,4.402145
07/01/16 03:00:00,7.954757,9.97671,14.921647,3.963149
07/01/16 03:10:00,7.768553,9.774243,14.857574,3.526433
07/01/16 03:20:00,7.56096,9.548843,14.756667,3.094091
07/01/16 03:30:00,7.332462,9.300679,14.619571,2.668813
07/01/16 03:40:00,7.083743,9.031533,14.446449,2.253922
07/01/16 03:50:00,6.815693,8.741467,14.238331,1.853358
07/01/16 04:00:00,6.529409,8.43244,13.996205,1.471593
07/01/16 04:10:00,6.22619,8.104984,13.721671,1.113487
07/01/16 04:20:00,5.907535,7.759543,13.414993,0.784092
07/01/16 04:30:00,5.575128,7.398373,13.077857,0.488413
07/01/16 04:40:00,5.230826,7.021433,12.712191,0.231154
07/01/16 04:50:00,4.876648,6.631264,12.318064,0.016452
07/01/16 05:00:00,4.514746,6.227959,11.897402,-0.152359
07/01/16 05:10:00,4.147393,5.814432,11.451563,-0.272946
07/01/16 05:20:00,3.776949,5.391027,10.982765,-0.344126
07/01/16 05:30:00,3.40584,4.96109,10.490899,-0.365935
07/01/16 05:40:00,3.036528,4.5253,9.978316,-0.339626
07/01/16 05:50:00,2.671483,4.087444,9.447645,-0.267593
07/01/16 06:00:00,2.313148,3.649301,8.898974,-0.153224
07/01/16 06:10:00,1.963919,3.212821,8.335277,-0.000688
07/01/16 06:20:00,1.626105,2.7823,7.758879,0.1853
07/01/16 06:30:00,1.301909,2.359232,7.173359,0.399756
07/01/16 06:40:00,0.993399,1.948041,6.579579,0.63769
07/01/16 06:50:00,0.702484,1.55037,5.98164,0.894355
07/01/16 07:00:00,0.430893,1.170537,5.383929,1.165451
07/01/16 07:10:00,0.18016,0.810163,4.788029,1.447286
07/01/16 07:20:00,-0.048393,0.473206,4.198766,1.736867
07/01/16 07:30:00,-0.253664,0.161594,3.620103,2.031934
07/01/16 07:40:00,-0.43478,-0.122816,3.05704,2.330925
07/01/16 07:50:00,-0.591098,-0.377032,2.511759,2.632895
07/01/16 08:00:00,-0.722203,-0.60018,1.989277,2.937386
07/01/16 08:10:00,-0.827905,-0.790115,1.49435,3.244279
07/01/16 08:20:00,-0.908228,-0.946421,1.029053,3.553624
07/01/16 08:30:00,-0.963401,-1.067864,0.597754,3.865486
07/01/16 08:40:00,-0.993842,-1.154481,0.203641,4.179801
07/01/16 08:50:00,-1.000139,-1.205934,-0.1499,4.496261
07/01/16 09:00:00,-0.983034,-1.222646,-0.461658,4.814243
07/01/16 09:10:00,-0.943402,-1.204429,-0.729034,5.132767
07/01/16 09:20:00,-0.882226,-1.151388,-0.950185,5.450494
07/01/16 09:30:00,-0.80058,-1.064733,-1.124817,5.765755
07/01/16 09:40:00,-0.699604,-0.945409,-1.251933,6.076606
07/01/16 09:50:00,-0.580484,-0.795194,-1.331386,6.3809
07/01/16 10:00:00,-0.444433,-0.615106,-1.363428,6.676359
07/01/16 10:10:00,-0.292671,-0.407354,-1.348007,6.960649
07/01/16 10:20:00,-0.126413,-0.172953,-1.28448,7.231444
07/01/16 10:30:00,0.053151,0.085553,-1.173966,7.486485
07/01/16 10:40:00,0.244861,0.367179,-1.018483,7.723611
07/01/16 10:50:00,0.447598,0.669099,-0.819769,7.940791
07/01/16 11:00:00,0.660291,0.990346,-0.579459,8.136138
07/01/16 11:10:00,0.881917,1.327834,-0.300559,8.307923
07/01/16 11:20:00,1.111503,1.680572,0.014958,8.454587
07/01/16 11:30:00,1.348119,2.045222,0.365257,8.574755
07/01/16 11:40:00,1.590882,2.420732,0.746657,8.667264
07/01/16 11:50:00,1.838939,2.803535,1.157093,8.731191
07/01/16 12:00:00,2.091467,3.192499,1.594602,8.765897
07/01/16 12:10:00,2.347658,3.583892,2.054949,8.771071
07/01/16 12:20:00,2.606711,3.976522,2.535939,8.746768
07/01/16 12:30:00,2.867822,4.366602,3.035405,8.693452
07/01/16 12:40:00,3.130173,4.752947,3.548599,8.612011
07/01/16 12:50:00,3.392923,5.131866,4.073115,8.503762
07/01/16 13:00:00,3.655201,5.502285,4.606532,8.370421
07/01/16 13:10:00,3.916098,5.861367,5.143711,8.214053
07/01/16 13:20:00,4.174661,6.206516,5.682089,8.036997
07/01/16 13:30:00,4.429897,6.537034,6.219095,7.84176
07/01/16 13:40:00,4.680765,6.850221,6.749534,7.63091
07/01/16 13:50:00,4.926187,7.145745,7.270937,7.406955
07/01/16 14:00:00,5.165046,7.421524,7.780898,7.172231
07/01/16 14:10:00,5.3962,7.677622,8.274677,6.928814
07/01/16 14:20:00,5.618491,7.912607,8.75029,6.678458
07/01/16 14:30:00,5.830758,8.12691,9.205171,6.422573
07/01/16 14:40:00,6.031852,8.319698,9.637755,6.162242
07/01/16 14:50:00,6.220655,8.491677,10.044704,5.898293
07/01/16 15:00:00,6.396096,8.642502,10.425188,5.631396
07/01/16 15:10:00,6.557171,8.773017,10.778573,5.362207
07/01/16 15:20:00,6.702963,8.883214,11.10286,5.091519
07/01/16 15:30:00,6.832663,8.973927,11.398157,4.820422
07/01/16 15:40:00,6.945587,9.045333,11.66469,4.550451
07/01/16 15:50:00,7.041192,9.098131,11.901667,4.283699
07/01/16 16:00:00,7.119097,9.132569,12.109849,4.022889
07/01/16 16:10:00,7.17909,9.149132,12.289982,3.771392
07/01/16 16:20:00,7.221146,9.148442,12.442057,3.533172
07/01/16 16:30:00,7.245428,9.132517,12.567041,3.312681
07/01/16 16:40:00,7.252299,9.10179,12.665737,3.114689
07/01/16 16:50:00,7.242316,9.056466,12.73846,2.944063
07/01/16 17:00:00,7.216233,8.996768,12.785977,2.805518
07/01/16 17:10:00,7.174992,8.922971,12.808824,2.70336
07/01/16 17:20:00,7.119713,8.835425,12.806638,2.641227
07/01/16 17:30:00,7.051685,8.734592,12.776446,2.621869
07/01/16 17:40:00,6.972342,8.620868,12.718202,2.646969
07/01/16 17:50:00,6.88325,8.495401,12.632119,2.717033
07/01/16 18:00:00,6.786083,8.358952,12.518912,2.831345
07/01/16 18:10:00,6.682596,8.212657,12.378968,2.988012
07/01/16 18:20:00,6.574604,8.057851,12.212944,3.184065
07/01/16 18:30:00,6.463952,7.896062,12.021699,3.41564
07/01/16 18:40:00,6.352488,7.728997,11.806346,3.678201
07/01/16 18:50:00,6.242037,7.558524,11.568304,3.966795
07/01/16 19:00:00,6.134373,7.386639,11.309324,4.276322
07/01/16 19:10:00,6.031197,7.215434,11.031034,4.601792
07/01/16 19:20:00,5.934108,7.047054,10.736867,4.938553
07/01/16 19:30:00,5.844587,6.883654,10.429214,5.282474
07/01/16 19:40:00,5.763974,6.727358,10.11126,5.630074
07/01/16 19:50:00,5.693457,6.580208,9.786495,5.97858
07/01/16 20:00:00,5.634055,6.444129,9.458655,6.325932
07/01/16 20:10:00,5.586609,6.320888,9.131661,6.670726
07/01/16 20:20:00,5.551783,6.212063,8.809003,7.012102
07/01/16 20:30:00,5.530051,6.119022,8.495842,7.349614
07/01/16 20:40:00,5.521709,6.042899,8.195631,7.683062
07/01/16 20:50:00,5.52687,5.98459,7.912241,8.012336
07/01/16 21:00:00,5.54548,5.944748,7.64933,8.337265
07/01/16 21:10:00,5.577319,5.923792,7.41027,8.65749
07/01/16 21:20:00,5.622023,5.922035,7.198092,8.972372
07/01/16 21:30:00,5.679087,5.940644,7.015431,9.280938
07/01/16 21:40:00,5.747891,5.979597,6.864271,9.58186
07/01/16 21:50:00,5.827708,6.038594,6.746891,9.873477
07/01/16 22:00:00,5.917724,6.116848,6.664317,10.153836
07/01/16 22:10:00,6.017056,6.21388,6.617416,10.42076
07/01/16 22:20:00,6.124762,6.328514,6.606642,10.671929
07/01/16 22:30:00,6.239862,6.460166,6.632446,10.904949
07/01/16 22:40:00,6.36135,6.607354,6.694653,11.117433
07/01/16 22:50:00,6.488201,6.769423,6.792748,11.30706
07/01/16 23:00:00,6.619388,6.944625,6.925394,11.471624
07/01/16 23:10:00,6.753885,7.132232,7.091449,11.609066
07/01/16 23:20:00,6.890674,7.330237,7.289762,11.717496
07/01/16 23:30:00,7.028749,7.537799,7.51799,11.79521
07/01/16 23:40:00,7.167116,7.752639,7.774575,11.840699
07/01/16 23:50:00,7.304796,7.973751,8.057505,11.852662
07/02/16 00:00:00,7.440818,8.198577,8.365143,11.830024
07/02/16 00:10:00,7.57422,8.425904,8.694169,11.771962
07/02/16 00:20:00,7.704042,8.652918,9.042595,11.677943
07/02/16 00:30:00,7.829323,8.878191,9.408387,11.547759
07/02/16 00:40:00,7.949091,9.098722,9.787507,11.381573
07/02/16 00:50:00,8.062365,9.312907,10.177499,11.179955
07/02/16 01:00:00,8.168143,9.517683,10.575763,10.94391
07/02/16 01:10:00,8.265404,9.711358,10.977519,10.674884
07/02/16 01:20:00,8.353104,9.890973,11.379728,10.374754
07/02/16 01:30:00,8.430176,10.054872,11.779164,10.045786
07/02/16 01:40:00,8.495529,10.200393,12.170476,9.690566
07/02/16 01:50:00,8.548057,10.326048,12.550163,9.311912
07/02/16 02:00:00,8.586643,10.429652,12.913997,8.912765
07/02/16 02:10:00,8.610166,10.509999,13.258291,8.496068
07/02/16 02:20:00,8.617516,10.565529,13.577748,8.064652
07/02/16 02:30:00,8.607604,10.595389,13.868918,7.621132
07/02/16 02:40:00,8.579381,10.598645,14.128381,7.167828
07/02/16 02:50:00,8.531855,10.574263,14.351754,6.706722
07/02/16 03:00:00,8.464109,10.521866,14.536303,6.239458
07/02/16 03:10:00,8.375322,10.441286,14.679448,5.767381
07/02/16 03:20:00,8.264789,10.332998,14.778386,5.291625
07/02/16 03:30:00,8.131946,10.197031,14.831527,4.813235
07/02/16 03:40:00,7.976384,10.034389,14.838219,4.333314
